@ 3600 IN SOA dns1 root 2015042704 30 30 360 3600
@ 3600 IN MX 5 mailgate03
@ 3600 IN NS dns1
3600 IN NS dns2
wenming 3600 IN A 222.72.138.201
lesson 3600 IN A 222.72.138.201
xfw 3600 IN A 219.220.243.129
nhce 3600 IN A 219.220.243.131
gh 3600 IN A 222.72.138.201
xwxy 3600 IN A 222.72.138.201
60 3600 IN A 222.72.138.201
jwc 3600 IN A 222.72.138.201
jwxt.cj 3600 IN A 219.220.252.126
upload 3600 IN A 219.220.243.136
tmail 3600 IN A 219.220.243.227
barc 3600 IN A 219.220.243.198
interlib 3600 IN A 219.220.243.195
gkfile 3600 IN A 219.220.243.55
glxy 3600 IN A 222.72.138.201
jwxt 3600 IN A 219.220.243.217
mailgate03 3600 IN A 219.220.243.54
fzghc 3600 IN A 222.72.138.201
szjd 3600 IN A 222.72.138.201
xfwq 3600 IN A 222.72.138.201
oldlib 3600 IN A 222.72.138.201
sxzz 3600 IN A 219.220.243.248
gkupload1 3600 IN A 219.220.243.55
xyh 3600 IN A 222.72.138.201
dwh 3600 IN A 219.220.243.129
ky 3600 IN A 222.72.138.201
zichan 3600 IN A 222.72.138.201
lib 3600 IN A 219.220.243.87
scc 3600 IN A 222.72.138.201
lx 3600 IN A 222.72.138.201
poll 3600 IN A 222.72.138.201
oa 3600 IN A 222.72.138.201
jsfw 3600 IN A 222.72.138.201
stjy 3600 IN A 222.72.138.201
my 3600 IN A 222.72.138.201
dwgk2 3600 IN A 222.72.138.201
pc 3600 IN A 219.220.243.151
ltjjxy 3600 IN A 222.72.138.201
yx 3600 IN A 222.72.138.201
gokuai 3600 IN A 219.220.243.55
wyky 3600 IN A 222.72.138.201
www 3600 IN A 222.72.138.204
srtest 3600 IN A 222.72.138.201
jsjxy 3600 IN A 222.72.138.201
5UnCup1 3600 IN A 219.220.243.47
5UnCup2 3600 IN A 219.220.243.37
5UnCup3 3600 IN A 219.220.243.38
5UnCup4 3600 IN A 219.220.243.39
rc 3600 IN A 219.220.243.153
xsc 3600 IN A 222.72.138.201
yuyue 3600 IN A 222.72.138.201
fis 3600 IN A 222.72.138.201
qs 3600 IN A 222.72.138.201
m 3600 IN A 219.220.243.128
stly 3600 IN A 222.72.138.201
dwgk 3600 IN A 222.72.138.201
ckxy 3600 IN A 222.72.138.201
zsxt 3600 IN A 222.72.138.201
smtp 3600 IN A 219.220.243.54
xsg 3600 IN A 222.72.138.201
kyc 3600 IN A 222.72.138.201
rsc 3600 IN A 222.72.138.201
website 3600 IN A 222.72.138.201
sxyb 3600 IN A 222.72.138.201
chuangye 3600 IN A 219.220.243.224
tw 3600 IN A 222.72.138.201
wyoa 3600 IN A 222.72.138.201
mec 3600 IN A 219.220.243.129
xxb 3600 IN A 219.220.243.67
sicd 3600 IN A 210.35.104.18
wqjy 3600 IN A 219.220.243.129
lvyou 3600 IN A 222.72.138.201
xb 3600 IN A 222.72.138.201
ghpt 3600 IN A 222.72.138.201
sbsweb 3600 IN A 222.72.138.201
smg 3600 IN A 210.35.104.56
mis 3600 IN A 222.72.138.201
ltc 3600 IN A 222.72.138.201
xl 3600 IN A 222.72.138.201
zgm 3600 IN A 219.220.243.129
elabs 3600 IN A 219.220.243.181
sms 3600 IN A 219.220.243.241
video.jdxxglxt 3600 IN A 222.72.138.201
oa.cj 3600 IN A 219.220.252.126
cover 3600 IN A 210.35.104.6
test 3600 IN A 222.72.138.201
teacher 3600 IN A 222.72.138.201
oa1 3600 IN A 222.72.138.201
zp 3600 IN A 222.72.138.201
gis 3600 IN A 222.72.138.201
hbc 3600 IN A 222.72.138.201
rs 3600 IN A 222.72.138.201
moa 3600 IN A 219.220.243.143
kczx 3600 IN A 222.72.138.201
cc 3600 IN A 222.72.138.201
ftp 3600 IN A 219.220.243.164
sbsyywz 3600 IN A 222.72.138.201
corpus 3600 IN A 219.220.243.129
mpa 3600 IN A 222.66.127.22
esxi01 3600 IN A 219.220.243.216
esxi02 3600 IN A 219.220.243.217
mailxs 3600 IN A 219.220.243.66
skxfws 3600 IN A 222.72.138.201
mailtest 3600 IN A 219.220.243.71
media 3600 IN A 222.72.138.202
nic 3600 IN A 222.72.138.201
sscx 3600 IN A 219.220.243.69
da 3600 IN A 222.72.138.201
xy 3600 IN A 222.72.138.201
xysq 3600 IN A 222.72.138.201
ltxy 3600 IN A 222.72.138.201
daolun 3600 IN A 222.72.138.201
oam 3600 IN A 222.72.138.201
jxpg 3600 IN A 222.72.138.201
swg 3600 IN A 210.35.104.5
shuxue 3600 IN A 222.72.138.201
iptv 3600 IN A 219.220.246.136
bbs.cj 3600 IN A 219.220.252.126
ben 3600 IN A 222.72.138.201
www2 3600 IN A 222.72.138.201
jsjzuoye 3600 IN A 222.72.138.201
zsb 3600 IN A 219.220.243.136
